"","rhoB","mort","bTBprev","brucprev","finalN","bTB_inS","bTB_inB","bruc_inS","bruc_inTB"
"557",4.08,0.75,0.871626704111798,0.809879953121364,552.71454239431,0.422127886408051,0.977146955556918,0.144175020468139,0.907925063362464
"558",4.16,0.75,0.872027350708347,0.811739759812986,553.197929766257,0.418280169281991,0.977261266291325,0.144233430668962,0.909698331055181
"559",4.24,0.75,0.872411905038952,0.813523629587971,553.66288214702,0.414517628945005,0.977370703447413,0.144288285455659,0.911397652334864
"560",4.32,0.75,0.872781326646301,0.815236077337604,554.110431727877,0.410837646198954,0.977475572670463,0.144339862194246,0.913027498673942
"561",4.4,0.75,0.873136502099396,0.816881278308754,554.541537810157,0.407237676887763,0.977576155174614,0.144388412180701,0.914591999490464
"562",4.48,0.75,0.873478251652856,0.818463098545004,554.95709292613,0.403715252402699,0.977672710088039,0.144434163471377,0.916094973340636
"563",4.56,0.75,0.873807335199932,0.819985122178944,555.357928366081,0.400267979691711,0.977765476536394,0.144477323367261,0.917539955826306
"564",4.64,0.75,0.874124457604478,0.821450675943881,555.744819176899,0.396893540855318,0.977854675497762,0.144518080599007,0.918930224608792
"565",4.72,0.75,0.874430273485574,0.822862851225302,556.118488689521,0.393589692399975,0.977940511457602,0.14455660725266,0.920268821868514
"566",4.8,0.75,0.874725391518763,0.824224523931339,556.479612625561,0.390354264209927,0.978023173888215,0.144593060470199,0.92155857450554
"567",4.88,0.75,0.875010378309435,0.825538372426183,556.828822827507,0.387185158289957,0.978102838573919,0.144627583954074,0.922802112338142
"568",4.96,0.75,0.875285761886806,0.826806893740017,557.166710651578,0.384080347324006,0.978179668800219,0.144660309300806,0.924001884523902
"569",5.04,0.75,0.875552034860757,0.8280324182428,557.493830057824,0.381037873088213,0.978253816422862,0.144691357185166,0.925160174399791
"570",5.12,0.75,0.875809657278554,0.829217122946566,557.810700428083,0.378055844751332,0.978325422830578,0.144720838413529,0.9262791129135
"571",5.2,0.75,0.876059059213888,0.830363043581222,558.117809138943,0.375132437090707,0.978394619813537,0.144748854862421,0.927360690797343
"572",5.28,0.75,0.876300643116788,0.83147208557176,558.415613913833,0.372265888647756,0.978461530348022,0.144775500316159,0.928406769617969
"573",5.36,0.75,0.876534785949506,0.832546034029934,558.704544975715,0.369454499843337,0.978526269306522,0.144800861215617,0.929419091819343
"574",5.44,0.75,0.876761841130555,0.833586562860496,558.985007019504,0.366696631070217,0.978588944101298,0.144825017328604,0.930399289862816
"575",5.52,0.75,0.876982140306487,0.834595243070736,559.257381021313,0.363990700777169,0.978649655268526,0.144848042350948,0.931348894556143
"576",5.6,0.75,0.877195994968776,0.835573550362187,559.522025899788,0.361335183556864,0.978708496999239,0.14487000444627,0.932269342652895
"577",5.68,0.75,0.877403697931187,0.836522872074627,559.779280043219,0.358728608247706,0.978765557622606,0.144890966731368,0.933161983794601
"578",5.76,0.75,0.877605524681331,0.837444513544912,560.029462714684,0.356169556058011,0.978820920046385,0.144910987713334,0.934028086859952
"579",5.84,0.75,0.877801734618573,0.838339703936398,560.272875346252,0.353656658719411,0.978874662158894,0.144930121683714,0.934868845778384
"580",5.92,0.75,0.877992572189161,0.839209601588835,560.509802732138,0.351188596675081,0.978926857196299,0.144948419074427,0.93568538485918
"581",6,0.75,0.878178267928268,0.840055298933351,560.740514129732,0.348764097307243,0.978977574078643,0.144965926779558,0.936478763681791
"582",6.08,0.75,0.878359039417627,0.840877827012519,560.965264276541,0.346381933207468,0.979026877717628,0.144982688446678,0.937249981588257
"583",6.16,0.75,0.878535092166527,0.841678159641425,561.184294330306,0.344040920492454,0.979074829298856,0.144998744740889,0.937999981814387
"584",6.24,0.75,0.878706620423132,0.842457217241972,561.397832738841,0.341739917167271,0.979121486540939,0.145014133584451,0.938729655292566
"585",6.32,0.75,0.878873807922395,0.843215870379482,561.606096045535,0.33947782153744,0.979166903933629,0.145028890374507,0.939439844155742
"586",6.4,0.75,0.879036828576184,0.843954943027733,561.809289635899,0.337253570670739,0.979211132956906,0.145043048181118,0.940131344969177
"587",6.48,0.75,0.879195847110705,0.844675215586035,562.007608430014,0.335066138909167,0.979254222282753,0.145056637927624,0.940804911713905
"588",6.56,0.75,0.879351019655784,0.845377427669656,562.201237525327,0.332914536431149,0.979296217961168,0.145069688555058,0.94146125854349
"589",6.64,0.75,0.879502494290139,0.846062280692878,562.39035279381,0.330797807863769,0.979337163591827,0.145082227172211,0.942101062333604
"590",6.72,0.75,0.879650411546387,0.846730440262108,562.575121437126,0.32871503094454,0.979377100482637,0.145094279192725,0.942724965042047
"591",6.8,0.75,0.879794904879145,0.847382538394883,562.755702503167,0.326665315232042,0.979416067796338,0.145105868460489,0.943333575895171
"592",6.88,0.75,0.879936101099306,0.848019175579085,562.932247366971,0.324647800864568,0.979454102686163,0.145117017364425,0.943927473415179
"593",6.96,0.75,0.880074120777257,0.848640922685415,563.104900178804,0.322661657365788,0.979491240421493,0.14512774694369,0.944507207301416
"594",7.04,0.75,0.880209078617565,0.849248322744958,563.273798281945,0.320706082496333,0.979527514504341,0.145138076984174,0.945073300177557
"595",7.12,0.75,0.880341083807424,0.849841892602626,563.439072602475,0.318780301150114,0.979562956777433,0.145148026107108,0.94562624921554
"596",7.2,0.75,0.880470240340952,0.850422124456289,563.600848013202,0.316883564294125,0.979597597524566,0.145157611850496,0.946166527646091
"597",7.28,0.75,0.880596647321241,0.85098948729056,563.759243673643,0.315015147950437,0.97963146556388,0.145166850744025,0.946694586164816
"598",7.36,0.75,0.88072039924189,0.851544428213399,563.914373347866,0.313174352219063,0.97966458833461,0.145175758378038,0.947210854242051
"599",7.44,0.75,0.88084158624961,0.852087373703003,564.066345701803,0.311360500340348,0.979696991977831,0.145184349467094,0.947715741343941
"600",7.52,0.75,0.880960294389341,0.852618730771813,564.215264581536,0.309572937795517,0.979728701411675,0.145192637908592,0.948209638071568
"601",7.6,0.75,0.881076605833216,0.853138888053879,564.36122927394,0.30781103144407,0.979759740401458,0.145200636836892,0.948692917224367
"602",7.68,0.75,0.881190599094569,0.853648216821321,564.50433475094,0.30607416869664,0.979790131625088,0.145208358673312,0.949165934793549
"603",7.76,0.75,0.881302349228106,0.854147071935109,564.644671898544,0.304361756722027,0.979819896734137,0.145215815172363,0.949629030890746
"604",7.84,0.75,0.881411928017257,0.854635792735008,564.78232773174,0.302673221687087,0.979849056410893,0.145223017464534,0.950082530616691
"605",7.92,0.75,0.881519404149642,0.855114703873077,564.917385596221,0.301008008028205,0.979877630421695,0.145229976095913,0.95052674487431
"606",8,0.75,0.881624843381497,0.85558411609481,565.049925357877,0.299365577753097,0.97990563766683,0.145236701064918,0.950961971130283
"607",0,0.9,0.658551112200308,9.34072296194953e-17,409.19386272857,0.658551112200308,0.900179507705217,2.73070318213473e-17,1.27679192119275e-16
"608",0.08,0.9,0.658551155144923,9.33801489596621e-14,409.193845221383,0.658551155144901,0.892900652805367,2.92897549522013e-14,1.2661005195078e-13
"609",0.16,0.9,0.658551623046592,1.61510963352236e-10,409.193734179914,0.658551623009976,0.885257651150768,5.42751073099009e-11,2.17111022201797e-10
"610",0.24,0.9,0.658552034725328,4.97954286862179e-07,409.193593747065,0.658551925965206,0.876965793129332,1.79428249609434e-07,6.63104588694162e-07
"611",0.32,0.9,0.65903948690006,0.00160036506048377,409.339867176182,0.65870289999621,0.869021727969631,0.000614772216096769,0.00211027114139328
"612",0.4,0.9,0.678496295589088,0.0670679337187636,415.840568839808,0.663885416822876,0.881737346293072,0.0246704212467921,0.0871578846973639
"613",0.48,0.9,0.701879439466185,0.147157946946729,425.090028524443,0.668025810218174,0.898075426636553,0.0503118970819351,0.188292929748244
"614",0.56,0.9,0.721979672608378,0.21815339893841,434.320434632993,0.66927104714601,0.910883718407891,0.0699266126058699,0.275232650928285
"615",0.64,0.9,0.739043897214844,0.280528384663798,443.121921538466,0.668125899730248,0.92092740346966,0.0850032152499265,0.34956824332299
"616",0.72,0.9,0.75346137220874,0.335034973229295,451.285840171246,0.665093052968759,0.928851544771055,0.0966875698404463,0.41302416277041
"617",0.8,0.9,0.765653470124188,0.382582727527517,458.740398004027,0.660613464335356,0.935168477489412,0.105840785118545,0.46728620815579
"618",0.88,0.9,0.776007560415327,0.424095658789749,465.491306153913,0.655047385159671,0.940266468988171,0.113096367150924,0.513864745583184
"619",0.96,0.9,0.784853793236156,0.4604319810173,471.582663272538,0.648678761619044,0.944433698789657,0.118916817214284,0.554049024953078
"620",1.04,0.9,0.792463280017234,0.49235015679815,477.074156491434,0.64172776912481,0.947882867911997,0.12364018356621,0.588910919169153
"621",1.12,0.9,0.799054814540737,0.52050202416011,482.028866612168,0.634364190623252,0.950771459515688,0.127515147526273,0.619329813407122
"622",1.2,0.9,0.80480382883032,0.545439301346593,486.507271722996,0.626718972326721,0.953217000730503,0.130726367651294,0.646023287023598
"623",1.28,0.9,0.809850944970358,0.56762542868646,490.564650533958,0.618893395809932,0.9553081149361,0.133412445380008,0.669576521007956
"624",1.36,0.9,0.814309245819605,0.587448574865895,494.250260187161,0.610966088487753,0.957112399895984,0.135678589231464,0.690467802240734
"625",1.44,0.9,0.818270140930693,0.605233882674047,497.607390095591,0.60299829887108,0.958682024158398,0.137605559542685,0.709089596097515
"626",1.52,0.9,0.82180798156718,0.62125421762276,500.67381124374,0.595037850631888,0.960057716095388,0.139256025917798,0.725765529981991
"627",1.6,0.9,0.824983650504087,0.635739263964139,503.482371566058,0.587122114183874,0.961271627676295,0.140679125044692,0.7407639129274
"628",1.68,0.9,0.827847343835672,0.648883070650279,506.061613012052,0.579280254067425,0.962349409376324,0.141913760728545,0.754308441579714
"629",1.76,0.9,0.830440727988495,0.660850245209517,508.436352293318,0.571534942863303,0.963311728908239,0.14299101818306,0.766586669953202
"630",1.84,0.9,0.832798617657489,0.671781011857197,510.628201869085,0.563903680504813,0.964175394659538,0.143935948900834,0.777756721131575
"631",1.92,0.9,0.834950287283451,0.681795335109822,512.656025187484,0.556399819672732,0.964954195548376,0.144768903847311,0.787952623215504
"632",2,0.9,0.83692050189271,0.690996283182469,514.536328564604,0.549033370375441,0.965659535412638,0.1455065392525,0.797288569560438
"633",2.08,0.9,0.838730332307733,0.699472776510209,516.283595678583,0.541811637049137,0.966300917017937,0.14616258268908,0.805862336600111
"634",2.16,0.9,0.840397803910839,0.707301840089316,517.910571809437,0.534739727363393,0.966886314892204,0.146748421906414,0.813758039940081
"635",2.24,0.9,0.84193841623046,0.714550455443886,519.428504911495,0.527820961761772,0.967422465162333,0.147273561357164,0.821048368577083
"636",2.32,0.9,0.843365561688849,0.721277089068144,520.847350022972,0.521057205440447,0.967915092836829,0.147745979052849,0.827796405663573
"637",2.4,0.9,0.844690865157294,0.727532958820217,522.175942737537,0.514449139145942,0.968369091510545,0.148172407674613,0.834057120110468
"638",2.48,0.9,0.845924460938815,0.733363087420001,523.422146656815,0.507996481277559,0.968788666564795,0.148558557640013,0.839878594810904
"639",2.56,0.9,0.847075220010686,0.738807182390179,524.59297899001,0.501698170904096,0.969177450124461,0.148909295336042,0.845303043044417
"640",2.64,0.9,0.848150937491925,0.743900373988608,525.694717799305,0.495552519162565,0.969538593989784,0.149228786460327,0.850367653661004
"641",2.72,0.9,0.849158488119756,0.748673836500431,526.732993814736,0.489557334896576,0.969874845261415,0.149520612013033,0.855105297168886
"642",2.8,0.9,0.850103955850579,0.753155313353141,527.712869255675,0.48371002917081,0.97018860826831,0.149787862705652,0.859545118268337
"643",2.88,0.9,0.850992742417936,0.757369562617831,528.638905688749,0.478007702362844,0.97048199558091,0.150033216227239,0.863713035240689
"644",2.96,0.9,0.851829658687453,0.761338736351754,529.515222613219,0.472447216811111,0.970756870270093,0.150259000811606,0.86763216257934
"645",3.04,0.9,0.852619001876889,0.765082704753048,530.345548184039,0.467025257434435,0.97101488110122,0.150467247793663,0.871323170083007
"646",3.12,0.9,0.85336462110574,0.768619334106609,531.133263250594,0.461738382295497,0.971257491992943,0.150659735266675,0.874804589126702
"647",3.2,0.9,0.854069973264133,0.771964725897499,531.881439697021,0.456583064729196,0.971486006794084,0.150838024509442,0.878093074835353
"648",3.28,0.9,0.854738170815511,0.775133423174386,532.592873911166,0.451555728375792,0.97170159021797,0.151003490510078,0.881203631295674
"649",3.36,0.9,0.855372022849404,0.778138589197029,533.270116077656,0.446652776232311,0.971905285607095,0.15115734764668,0.884149805667176
"650",3.44,0.9,0.855974070462445,0.780992162549155,533.915495881415,0.441870614651892,0.972098030070405,0.151300671376776,0.886943856026265
"651",3.52,0.9,0.856546617354677,0.783704992202179,534.531145117247,0.43720567307053,0.972280667432651,0.151434416623373,0.889596896946375
"652",3.6,0.9,0.857091756374118,0.786286955445088,535.119017625571,0.43265442011722,0.972453959353681,0.151559433415627,0.892119026141898
"653",3.68,0.9,0.857611392617727,0.788747061127269,535.68090691128,0.428213376661314,0.972618594910523,0.151676480238889,0.894519434952701
"654",3.76,0.9,0.858107263595345,0.791093540274432,536.218461749951,0.42387912626601,0.972775198883036,0.151786235466381,0.896806504994745
"655",3.84,0.9,0.858580956880272,0.793333925817894,536.733200041286,0.419648323445918,0.972924338941956,0.151889307178433,0.898987892931145
"656",3.92,0.9,0.859033925602014,0.795475122911689,537.226521132438,0.415517700067139,0.973066531904226,0.151986241621766,0.901070605011679
"657",4,0.9,0.859467502080713,0.797523471090633,537.699716802432,0.411484070178128,0.973202249192918,0.152077530517961,0.903061062774958
"658",4.08,0.9,0.859882909856386,0.799484799337373,538.153981072296,0.407544333517229,0.973331921616544,0.152163617394977,0.904965161096443
"659",4.16,0.9,0.860281274327649,0.801364474971316,538.590418983023,0.403695477906851,0.973455943564056,0.152244903086808,0.906788319589539
"660",4.24,0.9,0.860663632182529,0.803167447141828,539.010054464302,0.399934580713671,0.973574676696669,0.152321750522714,0.908535528219648
"661",4.32,0.9,0.861030939777221,0.804898285598069,539.413837400642,0.396258809528255,0.973688453205061,0.152394488908028,0.910211387867394
"662",4.4,0.9,0.861384080596155,0.806561215314695,539.802649987587,0.392665422195204,0.973797578690073,0.152463417382466,0.911820146473088
"663",4.48,0.9,0.861723871907862,0.808160147473748,540.17731245877,0.389151766305977,0.973902334716351,0.152528808228568,0.9133657313065
"664",4.56,0.9,0.862051070715174,0.809698707235872,540.538588254312,0.385715278250178,0.974002981081147,0.152590909691802,0.914851777831459
"665",4.64,0.9,0.862366379084799,0.811180258676743,540.887188692254,0.382353481907186,0.97409975783437,0.152649948464633,0.916281655571521
"666",4.72,0.9,0.862670448929847,0.81260792721565,541.223777197109,0.379063987047959,0.974192887080888,0.152706131879126,0.917658491328949
